transaction_id,listing_id,property_id,agent_id,customer_id,city,deal_date,deal_price,commission_amount,payment_mode,deal_status
T00001133,L0003222,P000656,A00292,C006494,Barishal,2024-04-24,14237738.0,354520,Mortgage,Completed
T00001134,L0006520,P001081,A00205,C000399,Chattogram,2022-10-09,24203777.0,653502,Mortgage,Completed
T00001135,L0004688,P004300,A00251,C003924,Rangpur,2024-08-21,6000424.0,193814,Cash,Completed
T00001136,L0008081,P002516,A00106,C002309,Rajshahi,2022-11-26,10942132.0,175074,Mortgage,Completed
T00001137,L0005709,P002320,A00004,C000303,Barishal,2023-09-28,15599227.0,405580,Mortgage,Completed
T00001138,L0002659,P004070,A00070,C003151,Khulna,2022-12-19,11560841.0,297114,Installment,Completed
T00001139,L0002677,P002678,A00218,C004682,Mymensingh,2023-07-19,8372375.0,246148,Mortgage,Completed
T00001140,L0007201,P003773,A00130,C003955,Dhaka,2023-03-03,13227083.0,366390,Mortgage,Completed
T00001141,L0005004,P001453,A00186,C000442,Rajshahi,2024-08-16,7804680.0,237262,Installment,Completed
T00001142,L0003643,P004411,A00204,C005438,Khulna,2023-05-13,11355435.0,227109,Cash,Completed
T00001143,L0001765,P000025,A00239,C002995,Dhaka,2024-05-05,14366726.0,360605,Cash,Completed
T00001144,L0001909,P003756,A00028,C007452,Chattogram,2023-06-12,11082246.0,220537,Mortgage,Completed
T00001145,L0007230,P002570,A00032,C006604,Dhaka,2022-07-22,11387582.0,350738,Cash,Completed
T00001146,L0002070,P000952,A00280,C000156,Sylhet,2023-11-10,8461866.0,198008,Mortgage,Completed
T00001147,L0008397,P001775,A00062,C001339,Rajshahi,2024-08-10,9503627.0,222385,Mortgage,Completed
T00001148,L0008341,P002224,A00150,C006905,Dhaka,2022-05-10,19428916.0,547895,Installment,Completed
T00001149,L0002350,P000651,A00045,C003983,Sylhet,2024-09-16,14427337.0,337600,Mortgage,Completed
T00001150,L0007061,P004153,A00131,C002467,Rangpur,2022-06-17,7687748.0,181431,Mortgage,Completed
T00001151,L0003951,P001977,A00270,C000181,Barishal,2024-06-24,14667108.0,391612,Cash,Completed
T00001152,L0000426,P002407,A00286,C007472,Chattogram,2023-04-08,9626326.0,243546,Cash,Completed
T00001153,L0005993,P000927,A00147,C007835,Chattogram,2024-11-25,12352470.0,322399,Cash,Completed
T00001154,L0000123,P001637,A00131,C005866,Khulna,2025-02-01,23457189.0,553590,Cash,Completed
T00001155,L0004785,P000511,A00257,C006814,Dhaka,2024-05-11,16044361.0,409131,Installment,Completed
T00001156,L0006629,P003758,A00140,C006021,Chattogram,2022-03-01,11405695.0,320500,Mortgage,Completed
T00001157,L0008267,P002186,A00078,C002853,Khulna,2024-05-04,7227765.0,131545,Cash,Completed
T00001158,L0006583,P003906,A00042,C000355,Rangpur,2023-09-04,10467016.0,160145,Cash,Completed
T00001159,L0001565,P003428,A00010,C003784,Dhaka,2024-01-18,12727309.0,360183,Cash,Completed
T00001160,L0004413,P003848,A00134,C000388,Khulna,2024-01-30,13757440.0,405844,Mortgage,Completed
T00001161,L0008160,P002326,A00191,C002807,Sylhet,2024-07-03,12002971.0,302475,Cash,Completed
T00001162,L0002232,P002776,A00171,C006210,Mymensingh,2024-10-02,4974792.0,137304,Cash,Completed
T00001163,L0006622,P001756,A00001,C005753,Chattogram,2023-12-18,11689085.0,302747,Cash,Completed
T00001164,L0007953,P004263,A00058,C002957,Rangpur,2023-03-17,7297675.0,178063,Installment,Completed
T00001165,L0004269,P000838,A00228,C000925,Barishal,2022-09-19,7599601.0,199110,Mortgage,Completed
T00001166,L0004441,P003015,A00170,C002163,Dhaka,2023-09-09,13407902.0,380784,Cash,Completed
T00001167,L0001185,P001225,A00267,C003526,Mymensingh,2023-12-31,17817010.0,465024,Cash,Completed
T00001168,L0003940,P001414,A00225,C004074,Dhaka,2025-01-01,16961140.0,440990,Installment,Completed
T00001169,L0006690,P003415,A00158,C000681,Chattogram,2023-03-10,12025037.0,345119,Installment,Completed
T00001170,L0007033,P000731,A00100,C007617,Rajshahi,2022-11-09,5456176.0,169141,Cash,Completed
T00001171,L0001943,P000592,A00278,C006179,Dhaka,2022-04-02,39946254.0,1130479,Mortgage,Completed
T00001172,L0002234,P001357,A00079,C001588,Sylhet,2022-07-17,9933978.0,183779,Installment,Completed
T00001173,L0000378,P004110,A00162,C000669,Dhaka,2024-09-28,47666318.0,1020059,Cash,Completed
T00001174,L0005444,P002851,A00174,C001123,Rangpur,2023-11-17,16371365.0,450213,Cash,Completed
T00001175,L0004851,P001450,A00283,C002541,Rangpur,2024-04-30,15168154.0,395889,Installment,Completed
T00001176,L0005622,P001021,A00004,C004314,Mymensingh,2023-10-11,24702845.0,642274,Mortgage,Completed
T00001177,L0003575,P001203,A00261,C007033,Barishal,2023-12-29,5354258.0,118865,Mortgage,Completed
T00001178,L0008242,P003667,A00244,C001997,Dhaka,2023-07-16,23769292.0,741602,Cash,Completed
T00001179,L0003464,P001047,A00040,C005005,Khulna,2024-07-22,11643365.0,355123,Cash,Completed
T00001180,L0004166,P003756,A00216,C001896,Chattogram,2024-03-23,14266200.0,378054,Mortgage,Completed
T00001181,L0000461,P001795,A00026,C002910,Khulna,2024-05-25,20627689.0,552822,Mortgage,Completed
T00001182,L0007350,P003365,A00124,C002377,Mymensingh,2022-08-25,10897570.0,302952,Mortgage,Completed
T00001183,L0001078,P004225,A00298,C005578,Barishal,2022-11-12,6961576.0,182393,Installment,Completed
T00001184,L0005916,P003290,A00086,C006730,Rajshahi,2024-09-05,8086175.0,159298,Mortgage,Completed
T00001185,L0006800,P002399,A00213,C000726,Mymensingh,2023-12-03,7205573.0,155640,Cash,Completed
T00001186,L0005845,P003517,A00289,C005103,Chattogram,2024-12-10,13994180.0,349854,Installment,Completed
T00001187,L0001427,P002636,A00007,C003055,Rajshahi,2022-06-03,9042656.0,179949,Cash,Completed
T00001188,L0003185,P001065,A00142,C005722,Sylhet,2022-02-06,,200679,Cash,Completed
T00001189,L0003374,P003213,A00204,C006837,Dhaka,2023-05-29,8089305.0,161786,Cash,Completed
T00001190,L0006896,P002604,A00118,C004700,Dhaka,2022-05-11,12378842.0,261194,Installment,Completed
T00001191,L0007704,P000049,A00227,C007239,Dhaka,2023-06-10,42432409.0,954729,Mortgage,Completed
T00001192,L0004065,P003317,A00200,C001845,Rajshahi,2023-08-04,17962239.0,434686,Cash,Completed
T00001193,L0002147,P003336,A00002,C007087,Khulna,2023-03-02,5787438.0,181726,Cash,Completed
T00001194,L0000419,P001426,A00227,C007972,Chattogram,2024-08-30,9854686.0,221730,Mortgage,Completed
T00001195,L0003071,P004461,A00001,C001963,Khulna,2024-12-22,9299214.0,240850,Mortgage,Completed
T00001196,L0001136,P001203,A00197,C001184,Barishal,2024-07-12,5904221.0,147606,Mortgage,Completed
T00001197,L0000634,P001121,A00129,C001916,Sylhet,2024-04-21,7522588.0,140672,Cash,Completed
T00001198,L0001225,P003422,A00195,C001063,Rangpur,2024-11-04,11989804.0,386072,Cash,Completed
T00001199,L0000480,P003224,A00164,C004373,Khulna,2023-01-05,9781553.0,232801,Cash,Completed
T00001200,L0002985,P003435,A00215,C004670,Dhaka,2024-11-19,8795058.0,232190,Mortgage,Completed
T00001201,L0001923,P001844,A00084,C001536,Rangpur,2023-10-20,8950159.0,233599,Mortgage,Completed
T00001202,L0006811,P001062,A00283,C001361,Mymensingh,2024-02-14,9666311.0,252291,Mortgage,Completed
T00001203,L0002935,P002663,A00207,C000600,Rangpur,2022-07-13,12400939.0,221977,Cash,Completed
T00001204,L0000216,P001889,A00241,C005929,Mymensingh,2024-08-27,6582184.0,196807,Cash,Completed
T00001205,L0004936,P001082,A00284,C004994,Rajshahi,2023-12-05,27384802.0,575081,Cash,Completed
T00001206,L0002253,P000643,A00048,C004507,Barishal,2024-07-17,8172636.0,195326,Mortgage,Completed
T00001207,L0005758,P001595,A00166,C005966,Chattogram,2024-10-21,17858467.0,592901,Mortgage,Completed
T00001208,L0005453,P000966,A00211,C005380,Chattogram,2025-01-24,12281258.0,357385,Mortgage,Completed
T00001209,L0005827,P002068,A00056,C001786,Dhaka,2023-05-31,15474354.0,397691,Cash,Completed
T00001210,L0003010,P002733,A00145,C002813,Sylhet,2022-03-25,9318258.0,253457,Cash,Completed
T00001211,L0000954,P003889,A00230,C007001,Rangpur,2022-03-27,6076746.0,157995,Cash,Disputed
T00001212,L0004405,P004476,A00072,C005222,Chattogram,2023-06-15,7306981.0,173175,Installment,Completed
T00001213,L0007539,P001522,A00138,C001218,Chattogram,2023-08-26,8841917.0,272331,Mortgage,Completed
T00001214,L0004490,P002861,A00159,C005987,Rangpur,2022-08-19,13737926.0,442361,Cash,Completed
T00001215,L0008078,P003618,A00122,C003494,Rangpur,2022-05-23,7965956.0,219860,Cash,Completed
T00001216,L0003673,P001603,A00244,C003111,Sylhet,2023-11-02,10521504.0,328271,Cash,Completed
T00001217,L0006886,P003700,A00257,C004351,Dhaka,2022-11-28,37606804.0,958974,Cash,Completed
T00001218,L0000736,P002885,A00047,C003029,Dhaka,2024-03-30,14859457.0,353655,Installment,Completed
T00001219,L0000270,P002628,A00214,C004357,Dhaka,2024-01-11,12878430.0,266584,Mortgage,Completed
T00001220,L0002355,P000080,A00044,C004413,Mymensingh,2023-12-15,7471187.0,261492,Mortgage,Completed
T00001221,L0002398,P003038,A00293,C003144,Chattogram,2022-08-31,10117765.0,262050,Cash,Completed
T00001222,L0008139,P000457,A00168,C007592,Mymensingh,2024-06-22,6993710.0,206314,Cash,Completed
T00001223,L0002177,P001760,A00222,C004885,Chattogram,2024-10-14,7666315.0,198558,Mortgage,Completed
T00001224,L0007690,P003570,A00265,C005698,Dhaka,2023-10-23,13953438.0,399068,Mortgage,Completed
T00001225,L0000049,P004102,A00202,C005315,Khulna,2024-04-29,17616081.0,429832,Mortgage,Completed
T00001226,L0004982,P003005,A00068,C000893,Dhaka,2023-06-04,14341498.0,377181,Mortgage,Completed
T00001227,L0002911,P001003,A00182,C005927,Barishal,2024-02-25,9006969.0,285521,Mortgage,Completed
T00001228,L0004396,P001850,A00209,C006810,Chattogram,2024-03-17,10970642.0,318149,Mortgage,Completed
T00001229,L0001423,P001060,A00098,C001025,Dhaka,2022-02-24,16009887.0,369828,Mortgage,Completed
T00001230,L0000844,P002972,A00071,C005023,Dhaka,2022-05-07,34498553.0,1031507,Mortgage,Completed
T00001231,L0006376,P000002,A00219,C000638,Rajshahi,2022-10-02,6408662.0,157012,Mortgage,Completed
T00001232,L0000935,P000263,A00012,C007585,Sylhet,2023-05-26,6619089.0,118482,Cash,Completed
T00001233,L0002209,P004180,A00198,C003151,Mymensingh,2022-10-16,6391006.0,166166,Installment,Completed
T00001234,L0000169,P001240,A00141,C002924,Mymensingh,2023-01-28,7953397.0,162249,Mortgage,Completed
T00001235,L0000567,P002795,A00273,C001187,Mymensingh,2025-02-06,4602740.0,97118,Mortgage,Completed
T00001236,L0003996,P002974,A00016,C002448,Dhaka,2023-08-15,17693921.0,398113,Mortgage,Completed
T00001237,L0005055,P001313,A00096,C005110,Dhaka,2024-09-09,12373116.0,283344,Mortgage,Completed
T00001238,L0002934,P003181,A00208,C000768,Rajshahi,2022-08-19,9929250.0,243267,Mortgage,Completed
T00001239,L0008049,P002785,A00084,C006666,Dhaka,2024-06-10,22030176.0,574988,Mortgage,Completed
T00001240,L0006296,P003292,A00240,C006854,Chattogram,2023-05-16,27048234.0,662682,Cash,Completed
T00001241,L0001748,P003570,A00038,C007700,Dhaka,2023-01-09,14940925.0,342147,Mortgage,Completed
T00001242,L0001076,P000569,A00190,C001382,Mymensingh,2022-11-22,,294828,Cash,Completed
T00001243,L0006870,P002146,A00272,C002797,Dhaka,2023-06-13,41259064.0,1142876,Mortgage,Completed
T00001244,L0003305,P000761,A00030,C004031,Barishal,2023-02-28,10641446.0,276678,Cash,Completed
T00001245,L0002988,P000333,A00093,C005543,Sylhet,2022-03-25,8718353.0,246729,,Completed
T00001246,L0006585,P002125,A00078,C005641,Barishal,2023-02-17,10823306.0,196984,Cash,Completed
T00001247,L0007909,P004487,A00137,C001566,Rangpur,2022-08-04,16536589.0,352229,Cash,Completed
T00001248,L0007227,P002543,A00179,C007619,Rangpur,2023-02-05,6421684.0,162469,Mortgage,Completed
T00001249,L0003047,P000891,A00208,C004685,Barishal,2023-07-07,6426063.0,157439,Cash,Completed
T00001250,L0008363,P000090,A00291,C000107,Chattogram,2023-03-17,31519009.0,775368,Mortgage,Completed
T00001251,L0006798,P003226,A00297,C003312,Dhaka,2024-09-08,16589452.0,341743,Mortgage,Completed
T00001252,L0003417,P003089,A00156,C004101,Dhaka,2022-07-07,16797954.0,295644,,Completed
T00001253,L0006784,P002265,A00288,C005347,Chattogram,2022-05-29,7730347.0,132962,Mortgage,Completed
T00001254,L0008286,P001903,A00130,C006393,Dhaka,2023-07-08,15973312.0,442461,Mortgage,Completed
T00001255,L0008044,P002905,A00236,C001717,Khulna,2023-12-18,5687079.0,93837,Mortgage,Completed
T00001256,L0001947,P000955,A00012,C003459,Barishal,2024-08-06,6869650.0,122967,Mortgage,Completed
T00001257,L0006998,P001639,A00085,C003348,Chattogram,2024-10-01,11237836.0,248356,Mortgage,Completed
T00001258,L0008156,P000719,A00236,C006314,Khulna,2023-05-27,9551076.0,157593,Cash,Completed
T00001259,L0007667,P001542,A00074,C006038,Dhaka,2024-06-26,30586864.0,761613,Installment,Completed
T00001260,L0005553,P000436,A00079,C002050,Chattogram,2022-05-27,11240755.0,207954,Cash,Completed
T00001261,L0004985,P002064,A00114,C001166,Chattogram,2024-03-25,7687019.0,184488,Cash,Completed
T00001262,L0000234,P001593,A00021,C006344,Barishal,2022-11-05,25453215.0,465794,Cash,Completed
T00001263,L0001806,P002963,A00028,C004929,Dhaka,2022-08-26,8596250.0,171065,Cash,Completed
T00001264,L0005963,P000308,A00215,C004991,Barishal,2024-04-09,5830888.0,153935,,Completed
T00001265,L0001402,P003673,A00042,C002310,Sylhet,2022-07-24,25443711.0,389289,Cash,Completed
T00001266,L0003318,P001883,A00146,C003380,Dhaka,2023-05-20,13795806.0,333859,Cash,Completed
T00001267,L0000830,P001255,A00048,C003393,Mymensingh,2023-02-27,8598710.0,205509,Mortgage,Completed
T00001268,L0001616,P000488,A00005,C006872,Mymensingh,2024-04-18,17465309.0,564129,Mortgage,Completed
T00001269,L0004606,P000793,A00020,C002097,Mymensingh,2022-05-29,6874213.0,184229,Mortgage,Completed
T00001270,L0002980,P002776,A00080,C000158,Mymensingh,2022-06-01,6122043.0,164683,Mortgage,Completed
T00001271,L0003066,P001799,A00234,C000266,Chattogram,2022-06-06,17598939.0,542047,Cash,Completed
T00001272,L0006480,P001426,A00107,C000392,Chattogram,2025-01-22,9022095.0,195779,Cash,Completed
T00001273,L0003383,P000411,A00127,C004253,Chattogram,2023-07-16,18946599.0,458508,Cash,Completed
T00001274,L0008315,P002040,A00068,C000370,Dhaka,2023-07-28,14364383.0,377783,Installment,Completed
T00001275,L0000551,P001288,A00045,C002147,Dhaka,2022-06-19,7601071.0,177865,Mortgage,Completed
T00001276,L0008167,P000572,A00160,C000101,Sylhet,2022-04-26,13516292.0,366292,Mortgage,Completed
T00001277,L0001054,P000237,A00003,C007527,Barishal,2023-10-03,4256267.0,85551,Cash,Completed
T00001278,L0001056,P003774,A00094,C000233,Barishal,2024-04-13,7150402.0,196636,Cash,Completed
T00001279,L0003486,P003751,A00229,C003321,Khulna,2022-05-23,9594880.0,224520,Mortgage,Completed
T00001280,L0006513,P002677,A00281,C001277,Dhaka,2023-07-15,30694789.0,696772,Installment,Completed
T00001281,L0000712,P000724,A00084,C000070,Rajshahi,2025-01-24,18843848.0,491824,Cash,Completed
T00001282,L0003355,P002667,A00214,C007345,Dhaka,2025-01-29,11008561.0,227877,Installment,Completed
T00001283,L0003870,P000426,A00215,C002425,Rangpur,2024-08-20,10348150.0,273191,Installment,Completed
T00001284,L0006951,P001889,A00098,C003271,Mymensingh,2023-09-15,7277518.0,168111,Installment,Completed
T00001285,L0004634,P002744,A00189,C001886,Dhaka,2024-01-04,16874082.0,347606,Mortgage,Completed
T00001286,L0001337,P000027,A00016,C005033,Dhaka,2023-04-30,12354435.0,277975,Cash,Completed
T00001287,L0005983,P003503,A00014,C003905,Sylhet,2023-06-16,11551541.0,262220,Installment,Completed
T00001288,L0007313,P002472,A00102,C005568,Dhaka,2023-06-16,12432910.0,289687,Mortgage,Completed
T00001289,L0007849,P000963,A00212,C004903,Dhaka,2024-11-21,12728515.0,320759,Mortgage,Completed
T00001290,L0005208,P000433,A00005,C000336,Chattogram,2024-10-06,6406048.0,206915,Cash,Completed
T00001291,L0005624,P003390,A00028,C001841,Rangpur,2023-06-27,16123095.0,320850,Installment,Completed
T00001292,L0003550,P001377,A00254,C001177,Dhaka,2024-06-21,13238813.0,332294,Mortgage,Completed
T00001293,L0006976,P003448,A00140,C003821,Chattogram,2023-06-02,6302875.0,177111,Cash,Completed
T00001294,L0000331,P001989,A00157,C007394,Mymensingh,2022-07-01,16722930.0,424762,Mortgage,Completed
T00001295,L0007862,P002856,A00008,C005405,Dhaka,2022-12-01,18971082.0,442026,Mortgage,Completed
T00001296,L0001994,P002813,A00067,C006894,Khulna,2023-08-13,11833584.0,323057,Mortgage,Completed
T00001297,L0001954,P002287,A00050,C002198,Rajshahi,2024-03-25,11737952.0,240628,Cash,Completed
T00001298,L0000938,P003603,A00141,C004822,Rangpur,2023-02-02,13271332.0,270735,Cash,Completed
T00001299,L0003754,P002422,A00257,C003144,Barishal,2024-07-14,4834488.0,123279,Cash,Completed
T00001300,L0000656,P003236,A00287,C007275,Barishal,2022-12-19,10844709.0,188698,Cash,Completed
T00001301,L0004880,P002023,A00188,C003900,Dhaka,2022-11-01,8618828.0,222366,Installment,Completed
T00001302,L0004739,P002455,A00120,C003005,Barishal,2024-04-28,9536546.0,259394,Mortgage,Completed
T00001303,L0004012,P001198,A00209,C005422,Mymensingh,2024-11-14,6648598.0,192809,Mortgage,Completed
T00001304,L0003557,P002124,A00234,C003131,Rajshahi,2023-01-26,6932692.0,213527,Mortgage,Completed
T00001305,L0000747,P001692,A00049,C007549,Rangpur,2024-08-13,5272100.0,127585,Installment,Completed
T00001306,L0007336,P003015,A00165,C001862,Dhaka,2024-08-18,14762707.0,308541,Mortgage,Completed
T00001307,L0007910,P002955,A00178,C003816,Dhaka,2024-05-14,13798130.0,246987,Mortgage,Completed
T00001308,L0004603,P001491,A00194,C000168,Sylhet,2024-06-05,5661183.0,139831,Mortgage,Completed
T00001309,L0006216,P002794,A00139,C003776,Khulna,2022-06-26,19152904.0,499891,Mortgage,Completed
T00001310,L0001574,P000015,A00257,C004222,Dhaka,2023-11-29,10974119.0,279840,Mortgage,Completed
T00001311,L0002712,P002031,A00231,C005033,Chattogram,2024-05-04,8376352.0,218623,Cash,Completed
T00001312,L0005327,P000732,A00265,C004978,Dhaka,2022-12-10,23402827.0,669321,Mortgage,Completed
T00001313,L0007603,P000333,A00290,C003113,Sylhet,2024-02-16,8298623.0,199997,Mortgage,Completed
T00001314,L0006619,P003442,A00103,C005575,Khulna,2023-10-06,16103429.0,423520,Cash,Completed
T00001315,L0001015,P002963,A00183,C007013,Dhaka,2024-03-01,7807895.0,249072,Cash,Completed
T00001316,L0002587,P001671,A00229,C000065,Dhaka,2024-07-04,14715045.0,344332,Mortgage,Completed
T00001317,L0008456,P000121,A00202,C000401,Chattogram,2024-02-25,15779578.0,385022,Mortgage,Completed
T00001318,L0000881,P001508,A00279,C004366,Mymensingh,2023-10-31,5394307.0,105728,Cash,Completed
T00001319,L0002622,P002166,A00009,C005569,Sylhet,2023-01-23,20167793.0,461842,Cash,Completed
T00001320,L0000745,P001037,A00256,C004729,Chattogram,2022-10-22,9556096.0,235080,Installment,Completed
T00001321,L0002847,P001790,A00284,C005765,Mymensingh,2022-07-17,9643299.0,202509,Installment,Completed
T00001322,L0000557,P002551,A00049,C000799,Chattogram,2024-09-14,48330045.0,1169587,Mortgage,Completed
T00001323,L0008035,P002483,A00242,C002442,Mymensingh,2023-04-04,6353419.0,95301,Mortgage,Completed
T00001324,L0004705,P001503,A00283,C006776,Rajshahi,2024-10-30,6767106.0,176621,Installment,Completed
T00001325,L0007792,P001788,A00078,C000537,Chattogram,2025-01-06,24398914.0,444060,Mortgage,Completed
T00001326,L0000819,P000929,A00070,C004520,Dhaka,2025-01-10,11326930.0,291102,Cash,Completed
T00001327,L0003833,P002759,A00181,C006884,Dhaka,2024-08-05,45180813.0,899098,Mortgage,Completed
T00001328,L0005623,P000890,A00122,C001181,Barishal,2023-08-14,8008903.0,221046,Cash,Completed
T00001329,L0005140,P004380,A00186,C000712,Sylhet,2024-05-19,18401819.0,559415,Mortgage,Completed
T00001330,L0001719,P003151,A00030,C003776,Dhaka,2022-10-22,11498055.0,298949,Cash,Completed
T00001331,L0003974,P004091,A00128,C004402,Sylhet,2023-03-20,25783129.0,518241,Mortgage,Completed
T00001332,L0002991,P004377,A00043,C001320,Khulna,2023-12-30,14884818.0,467383,Installment,Completed
T00001333,L0000168,P002424,A00177,C001061,Dhaka,2022-11-24,15654642.0,413283,Cash,Completed
T00001334,L0007642,P004173,A00215,C005551,Dhaka,2022-08-21,20330765.0,536732,Mortgage,Completed
T00001335,L0004271,P004241,A00188,C000779,Sylhet,2023-05-28,7379763.0,190398,Mortgage,Completed
